KTNS|123451234512340|0725525110|1150225|CMB|COLOMBO BRANCH|176|107429|2204009|C|556|DEPOSIT CASH - UTILITY|37829|109115|10175946|5051|0|0
DIAM|032000601376001|0725525110|1150223|CMB|COLOMBO BRANCH|177|107430|2162170|C|556|DEPOSIT CASH - UTILITY|37830|109117|10175949|5058|0|0
KTNS|123451234512340|0725525110|1150220|MAH|MAHARAGAMA BRANCH|178|107431|2066014|D|510|CREDIT|37831|109119|10175952|5065|0|0
KTNS|123451234512340|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|179|107432|2147672|D|510|CREDIT|37832|109121|10175955|5072|0|0
MALS|703487034870348|0725525110|1150223|CMB|COLOMBO BRANCH|180|107433|2060835|C|556|DEPOSIT CASH - UTILITY|37833|109123|10175958|5079|0|0
JESS|123451234512346|0725525110|1150222|NUG|NUGEGODA BRANCH|181|107434|1918004|C|556|DEPOSIT CASH - UTILITY|37834|109125|10175961|5086|0|0
HANA|123451234512341|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|182|107435|2096285|D|510|CREDIT|37835|109127|10175964|5093|0|0
MALS|703487034870348|0725525110|1150224|MAH|MAHARAGAMA BRANCH|183|107436|2012861|C|556|DEPOSIT CASH - UTILITY|37836|109129|10175967|5100|0|0
DTV|032001402277001|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|184|107437|2018548|D|510|CREDIT|37837|109131|10175970|5107|0|0
DTV|032001402277001|0725525110|1150221|MAH|MAHARAGAMA BRANCH|185|107438|1977449|D|510|CREDIT|37838|109133|10175973|5114|0|0
DTV|032001402277001|0725525110|1150220|CMB|COLOMBO BRANCH|186|107439|2148573|C|556|DEPOSIT CASH - UTILITY|37839|109135|10175976|5121|0|0
KTNS|123451234512340|0725525110|1150225|KOT|KOTTAWA SUPER BRANCH|187|107440|1910469|C|556|DEPOSIT CASH - UTILITY|37840|109137|10175979|5128|0|0
HANA|123451234512341|0725525110|1150222|NUG|NUGEGODA BRANCH|188|107441|2097487|C|556|DEPOSIT CASH - UTILITY|37841|109139|10175982|5135|0|0
JESS|123451234512346|0725525110|1150221|MAH|MAHARAGAMA BRANCH|189|107442|2056146|D|510|CREDIT|37842|109141|10175985|5142|0|0
HANA|123451234512341|0725525110|1150222|KOT|KOTTAWA SUPER BRANCH|190|107443|1918549|C|556|DEPOSIT CASH - UTILITY|37843|109143|10175988|5149|0|0
DIAM|032000601376001|0725525110|1150223|CMB|COLOMBO BRANCH|191|107444|2098919|D|510|CREDIT|37844|109145|10175991|5156|0|0
HERM|123451234512345|0725525110|1150224|NUG|NUGEGODA BRANCH|192|107445|1910556|D|510|CREDIT|37845|109147|10175994|5163|0|0
KTNS|123451234512340|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|193|107446|2015879|C|556|DEPOSIT CASH - UTILITY|37846|109149|10175997|5170|0|0
HERM|123451234512345|0725525110|1150221|MAH|MAHARAGAMA BRANCH|194|107447|2105535|C|556|DEPOSIT CASH - UTILITY|37847|109151|10176000|5177|0|0
HERM|123451234512345|0725525110|1150222|CMB|COLOMBO BRANCH|195|107448|1968852|D|510|CREDIT|37848|109153|10176003|5184|0|0
JESS|123451234512346|0725525110|1150220|CMB|COLOMBO BRANCH|196|107449|2249155|D|510|CREDIT|37849|109155|10176006|5191|0|0
KTNS|123451234512340|0725525110|1150220|SHO|SEYLAN HEAD OFFICE|197|107450|1963176|D|510|CREDIT|37850|109157|10176009|5198|0|0
DIAM|032000601376001|0725525110|1150220|SHO|SEYLAN HEAD OFFICE|198|107451|2059357|C|556|DEPOSIT CASH - UTILITY|37851|109159|10176012|5205|0|0
DTV|032001402277001|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|199|107452|1917116|C|556|DEPOSIT CASH - UTILITY|37852|109161|10176015|5212|0|0
DIAM|032000601376001|0725525110|1150223|NUG|NUGEGODA BRANCH|200|107453|1960637|D|510|CREDIT|37853|109163|10176018|5219|0|0
MALS|703487034870348|0725525110|1150222|SHO|SEYLAN HEAD OFFICE|201|107454|1909604|D|510|CREDIT|37854|109165|10176021|5226|0|0
DIAM|032000601376001|0725525110|1150221|CMB|COLOMBO BRANCH|202|107455|1769902|C|556|DEPOSIT CASH - UTILITY|37855|109167|10176024|5233|0|0
JESS|123451234512346|0725525110|1150220|CMB|COLOMBO BRANCH|203|107456|2248416|C|556|DEPOSIT CASH - UTILITY|37856|109169|10176027|5240|0|0
KTNS|123451234512340|0725525110|1150224|NUG|NUGEGODA BRANCH|204|107457|2026632|D|510|CREDIT|37857|109171|10176030|5247|0|0
JESS|123451234512346|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|205|107458|1960346|D|510|CREDIT|37858|109173|10176033|5254|0|0
MALS|703487034870348|0725525110|1150220|NUG|NUGEGODA BRANCH|206|107459|1884378|D|510|CREDIT|37859|109175|10176036|5261|0|0
MALS|703487034870348|0725525110|1150220|MAH|MAHARAGAMA BRANCH|207|107460|2015463|D|510|CREDIT|37860|109177|10176039|5268|0|0
HANA|123451234512341|0725525110|1150222|MAH|MAHARAGAMA BRANCH|208|107461|1989495|D|510|CREDIT|37861|109179|10176042|5275|0|0
KTNS|123451234512340|0725525110|1150224|CMB|COLOMBO BRANCH|209|107462|2005169|C|556|DEPOSIT CASH - UTILITY|37862|109181|10176045|5282|0|0
DTV|032001402277001|0725525110|1150223|MAH|MAHARAGAMA BRANCH|210|107463|2144711|D|510|CREDIT|37863|109183|10176048|5289|0|0
DIAM|032000601376001|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|211|107464|2015443|D|510|CREDIT|37864|109185|10176051|5296|0|0
JESS|123451234512346|0725525110|1150221|MAH|MAHARAGAMA BRANCH|212|107465|2003062|C|556|DEPOSIT CASH - UTILITY|37865|109187|10176054|5303|0|0
KTNS|123451234512340|0725525110|1150225|NUG|NUGEGODA BRANCH|213|107466|1928834|D|510|CREDIT|37866|109189|10176057|5310|0|0
KTNS|123451234512340|0725525110|1150223|NUG|NUGEGODA BRANCH|214|107467|2120254|C|556|DEPOSIT CASH - UTILITY|37867|109191|10176060|5317|0|0
HANA|123451234512341|0725525110|1150224|CMB|COLOMBO BRANCH|215|107468|2067494|C|556|DEPOSIT CASH - UTILITY|37868|109193|10176063|5324|0|0
HERM|123451234512345|0725525110|1150220|SHO|SEYLAN HEAD OFFICE|216|107469|1924530|D|510|CREDIT|37869|109195|10176066|5331|0|0
DTV|032001402277001|0725525110|1150225|NUG|NUGEGODA BRANCH|217|107470|1990513|D|510|CREDIT|37870|109197|10176069|5338|0|0
DTV|032001402277001|0725525110|1150221|KOT|KOTTAWA SUPER BRANCH|218|107471|2005450|C|556|DEPOSIT CASH - UTILITY|37871|109199|10176072|5345|0|0
DTV|032001402277001|0725525110|1150224|CMB|COLOMBO BRANCH|219|107472|1950053|C|556|DEPOSIT CASH - UTILITY|37872|109201|10176075|5352|0|0
KTNS|123451234512340|0725525110|1150222|NUG|NUGEGODA BRANCH|220|107473|1868693|D|510|CREDIT|37873|109203|10176078|5359|0|0
DTV|032001402277001|0725525110|1150221|CMB|COLOMBO BRANCH|221|107474|1873870|D|510|CREDIT|37874|109205|10176081|5366|0|0
HERM|123451234512345|0725525110|1150221|CMB|COLOMBO BRANCH|222|107475|2057023|D|510|CREDIT|37875|109207|10176084|5373|0|0
DIAM|032000601376001|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|223|107476|1943246|D|510|CREDIT|37876|109209|10176087|5380|0|0
KTNS|123451234512340|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|224|107477|1860862|C|556|DEPOSIT CASH - UTILITY|37877|109211|10176090|5387|0|0
JESS|123451234512346|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|225|107478|1902221|C|556|DEPOSIT CASH - UTILITY|37878|109213|10176093|5394|0|0
DTV|032001402277001|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|226|107479|1971901|C|556|DEPOSIT CASH - UTILITY|37879|109215|10176096|5401|0|0
DIAM|032000601376001|0725525110|1150220|MAH|MAHARAGAMA BRANCH|227|107480|2106677|D|510|CREDIT|37880|109217|10176099|5408|0|0
HERM|123451234512345|0725525110|1150225|SHO|SEYLAN HEAD OFFICE|228|107481|2041353|D|510|CREDIT|37881|109219|10176102|5415|0|0
DTV|032001402277001|0725525110|1150225|KOT|KOTTAWA SUPER BRANCH|229|107482|1978365|C|556|DEPOSIT CASH - UTILITY|37882|109221|10176105|5422|0|0
HERM|123451234512345|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|230|107483|2159973|C|556|DEPOSIT CASH - UTILITY|37883|109223|10176108|5429|0|0
JESS|123451234512346|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|231|107484|2286774|D|510|CREDIT|37884|109225|10176111|5436|0|0
DIAM|032000601376001|0725525110|1150224|MAH|MAHARAGAMA BRANCH|232|107485|2237801|D|510|CREDIT|37885|109227|10176114|5443|0|0
MALS|703487034870348|0725525110|1150225|NUG|NUGEGODA BRANCH|233|107486|1882169|D|510|CREDIT|37886|109229|10176117|5450|0|0
KTNS|123451234512340|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|234|107487|1939166|D|510|CREDIT|37887|109231|10176120|5457|0|0
MALS|703487034870348|0725525110|1150224|MAH|MAHARAGAMA BRANCH|235|107488|1943946|D|510|CREDIT|37888|109233|10176123|5464|0|0
HANA|123451234512341|0725525110|1150224|MAH|MAHARAGAMA BRANCH|236|107489|2075213|D|510|CREDIT|37889|109235|10176126|5471|0|0
HERM|123451234512345|0725525110|1150221|KOT|KOTTAWA SUPER BRANCH|237|107490|1875652|C|556|DEPOSIT CASH - UTILITY|37890|109237|10176129|5478|0|0
DIAM|032000601376001|0725525110|1150225|SHO|SEYLAN HEAD OFFICE|238|107491|2093939|D|510|CREDIT|37891|109239|10176132|5485|0|0
DTV|032001402277001|0725525110|1150221|NUG|NUGEGODA BRANCH|239|107492|1899113|D|510|CREDIT|37892|109241|10176135|5492|0|0
HERM|123451234512345|0725525110|1150225|MAH|MAHARAGAMA BRANCH|240|107493|2166587|C|556|DEPOSIT CASH - UTILITY|37893|109243|10176138|5499|0|0
DTV|032001402277001|0725525110|1150224|CMB|COLOMBO BRANCH|241|107494|2013143|D|510|CREDIT|37894|109245|10176141|5506|0|0
MALS|703487034870348|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|242|107495|2023320|C|556|DEPOSIT CASH - UTILITY|37895|109247|10176144|5513|0|0
DIAM|032000601376001|0725525110|1150221|NUG|NUGEGODA BRANCH|243|107496|1888750|D|510|CREDIT|37896|109249|10176147|5520|0|0
HERM|123451234512345|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|244|107497|2072006|C|556|DEPOSIT CASH - UTILITY|37897|109251|10176150|5527|0|0
MALS|703487034870348|0725525110|1150220|CMB|COLOMBO BRANCH|245|107498|2004306|C|556|DEPOSIT CASH - UTILITY|37898|109253|10176153|5534|0|0
KTNS|123451234512340|0725525110|1150223|NUG|NUGEGODA BRANCH|246|107499|1919316|D|510|CREDIT|37899|109255|10176156|5541|0|0
DTV|032001402277001|0725525110|1150222|MAH|MAHARAGAMA BRANCH|247|107500|2148040|D|510|CREDIT|37900|109257|10176159|5548|0|0
DTV|032001402277001|0725525110|1150220|NUG|NUGEGODA BRANCH|248|107501|1906548|D|510|CREDIT|37901|109259|10176162|5555|0|0
DTV|032001402277001|0725525110|1150221|CMB|COLOMBO BRANCH|249|107502|2044733|C|556|DEPOSIT CASH - UTILITY|37902|109261|10176165|5562|0|0
DTV|032001402277001|0725525110|1150225|SHO|SEYLAN HEAD OFFICE|250|107503|2006171|C|556|DEPOSIT CASH - UTILITY|37903|109263|10176168|5569|0|0
DTV|032001402277001|0725525110|1150223|CMB|COLOMBO BRANCH|251|107504|2196805|C|556|DEPOSIT CASH - UTILITY|37904|109265|10176171|5576|0|0
KTNS|123451234512340|0725525110|1150225|KOT|KOTTAWA SUPER BRANCH|252|107505|2041343|D|510|CREDIT|37905|109267|10176174|5583|0|0
HANA|123451234512341|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|253|107506|2074053|D|510|CREDIT|37906|109269|10176177|5590|0|0
KTNS|123451234512340|0725525110|1150222|MAH|MAHARAGAMA BRANCH|254|107507|2002032|C|556|DEPOSIT CASH - UTILITY|37907|109271|10176180|5597|0|0
KTNS|123451234512340|0725525110|1150222|SHO|SEYLAN HEAD OFFICE|255|107508|1938396|C|556|DEPOSIT CASH - UTILITY|37908|109273|10176183|5604|0|0
HANA|123451234512341|0725525110|1150222|KOT|KOTTAWA SUPER BRANCH|256|107509|1922208|C|556|DEPOSIT CASH - UTILITY|37909|109275|10176186|5611|0|0
HERM|123451234512345|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|257|107510|1954565|D|510|CREDIT|37910|109277|10176189|5618|0|0
MALS|703487034870348|0725525110|1150220|NUG|NUGEGODA BRANCH|258|107511|1955668|C|556|DEPOSIT CASH - UTILITY|37911|109279|10176192|5625|0|0
MALS|703487034870348|0725525110|1150225|MAH|MAHARAGAMA BRANCH|259|107512|1948196|C|556|DEPOSIT CASH - UTILITY|37912|109281|10176195|5632|0|0
DIAM|032000601376001|0725525110|1150220|CMB|COLOMBO BRANCH|260|107513|2051539|D|510|CREDIT|37913|109283|10176198|5639|0|0
DTV|032001402277001|0725525110|1150225|MAH|MAHARAGAMA BRANCH|261|107514|2015514|C|556|DEPOSIT CASH - UTILITY|37914|109285|10176201|5646|0|0
HANA|123451234512341|0725525110|1150225|NUG|NUGEGODA BRANCH|262|107515|2156642|C|556|DEPOSIT CASH - UTILITY|37915|109287|10176204|5653|0|0
MALS|703487034870348|0725525110|1150223|MAH|MAHARAGAMA BRANCH|263|107516|1972458|D|510|CREDIT|37916|109289|10176207|5660|0|0
MALS|703487034870348|0725525110|1150221|CMB|COLOMBO BRANCH|264|107517|2032428|D|510|CREDIT|37917|109291|10176210|5667|0|0
DTV|032001402277001|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|265|107518|2128339|D|510|CREDIT|37918|109293|10176213|5674|0|0
HERM|123451234512345|0725525110|1150221|CMB|COLOMBO BRANCH|266|107519|1893211|C|556|DEPOSIT CASH - UTILITY|37919|109295|10176216|5681|0|0
JESS|123451234512346|0725525110|1150221|MAH|MAHARAGAMA BRANCH|267|107520|2229336|D|510|CREDIT|37920|109297|10176219|5688|0|0
JESS|123451234512346|0725525110|1150224|NUG|NUGEGODA BRANCH|268|107521|1983897|D|510|CREDIT|37921|109299|10176222|5695|0|0
HERM|123451234512345|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|269|107522|2094441|C|556|DEPOSIT CASH - UTILITY|37922|109301|10176225|5702|0|0
HANA|123451234512341|0725525110|1150222|KOT|KOTTAWA SUPER BRANCH|270|107523|2074151|C|556|DEPOSIT CASH - UTILITY|37923|109303|10176228|5709|0|0
DIAM|032000601376001|0725525110|1150224|MAH|MAHARAGAMA BRANCH|271|107524|2070527|D|510|CREDIT|37924|109305|10176231|5716|0|0
MALS|703487034870348|0725525110|1150224|NUG|NUGEGODA BRANCH|272|107525|1985084|D|510|CREDIT|37925|109307|10176234|5723|0|0
HERM|123451234512345|0725525110|1150221|MAH|MAHARAGAMA BRANCH|273|107526|1970342|D|510|CREDIT|37926|109309|10176237|5730|0|0
MALS|703487034870348|0725525110|1150222|SHO|SEYLAN HEAD OFFICE|274|107527|2064417|C|556|DEPOSIT CASH - UTILITY|37927|109311|10176240|5737|0|0
KTNS|123451234512340|0725525110|1150225|NUG|NUGEGODA BRANCH|275|107528|1993003|C|556|DEPOSIT CASH - UTILITY|37928|109313|10176243|5744|0|0
HANA|123451234512341|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|276|107529|1970369|D|510|CREDIT|37929|109315|10176246|5751|0|0
HERM|123451234512345|0725525110|1150225|SHO|SEYLAN HEAD OFFICE|277|107530|2103686|C|556|DEPOSIT CASH - UTILITY|37930|109317|10176249|5758|0|0
HANA|123451234512341|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|278|107531|2016914|D|510|CREDIT|37931|109319|10176252|5765|0|0
MALS|703487034870348|0725525110|1150224|MAH|MAHARAGAMA BRANCH|279|107532|2162450|D|510|CREDIT|37932|109321|10176255|5772|0|0
HANA|123451234512341|0725525110|1150225|CMB|COLOMBO BRANCH|280|107533|2042449|C|556|DEPOSIT CASH - UTILITY|37933|109323|10176258|5779|0|0
HANA|123451234512341|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|281|107534|2017337|D|510|CREDIT|37934|109325|10176261|5786|0|0
MALS|703487034870348|0725525110|1150225|NUG|NUGEGODA BRANCH|282|107535|1828244|C|556|DEPOSIT CASH - UTILITY|37935|109327|10176264|5793|0|0
HANA|123451234512341|0725525110|1150221|KOT|KOTTAWA SUPER BRANCH|283|107536|1859408|D|510|CREDIT|37936|109329|10176267|5800|0|0
HERM|123451234512345|0725525110|1150222|KOT|KOTTAWA SUPER BRANCH|284|107537|2020221|C|556|DEPOSIT CASH - UTILITY|37937|109331|10176270|5807|0|0
HERM|123451234512345|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|285|107538|2052714|D|510|CREDIT|37938|109333|10176273|5814|0|0
DTV|032001402277001|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|286|107539|1938399|D|510|CREDIT|37939|109335|10176276|5821|0|0
JESS|123451234512346|0725525110|1150223|MAH|MAHARAGAMA BRANCH|287|107540|2000113|D|510|CREDIT|37940|109337|10176279|5828|0|0
HANA|123451234512341|0725525110|1150222|SHO|SEYLAN HEAD OFFICE|288|107541|2080466|D|510|CREDIT|37941|109339|10176282|5835|0|0
KTNS|123451234512340|0725525110|1150220|SHO|SEYLAN HEAD OFFICE|289|107542|2051794|D|510|CREDIT|37942|109341|10176285|5842|0|0
DTV|032001402277001|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|290|107543|2007339|C|556|DEPOSIT CASH - UTILITY|37943|109343|10176288|5849|0|0
JESS|123451234512346|0725525110|1150220|CMB|COLOMBO BRANCH|291|107544|1980720|D|510|CREDIT|37944|109345|10176291|5856|0|0
KTNS|123451234512340|0725525110|1150225|CMB|COLOMBO BRANCH|292|107545|1809091|C|556|DEPOSIT CASH - UTILITY|37945|109347|10176294|5863|0|0
HANA|123451234512341|0725525110|1150221|MAH|MAHARAGAMA BRANCH|293|107546|1970969|C|556|DEPOSIT CASH - UTILITY|37946|109349|10176297|5870|0|0
JESS|123451234512346|0725525110|1150221|NUG|NUGEGODA BRANCH|294|107547|2193523|D|510|CREDIT|37947|109351|10176300|5877|0|0
HANA|123451234512341|0725525110|1150220|KOT|KOTTAWA SUPER BRANCH|295|107548|2049475|C|556|DEPOSIT CASH - UTILITY|37948|109353|10176303|5884|0|0
DIAM|032000601376001|0725525110|1150225|CMB|COLOMBO BRANCH|296|107549|2064401|D|510|CREDIT|37949|109355|10176306|5891|0|0
DIAM|032000601376001|0725525110|1150221|NUG|NUGEGODA BRANCH|297|107550|2044294|C|556|DEPOSIT CASH - UTILITY|37950|109357|10176309|5898|0|0
HERM|123451234512345|0725525110|1150220|CMB|COLOMBO BRANCH|298|107551|1955893|C|556|DEPOSIT CASH - UTILITY|37951|109359|10176312|5905|0|0
HANA|123451234512341|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|299|107552|1884934|C|556|DEPOSIT CASH - UTILITY|37952|109361|10176315|5912|0|0
DTV|032001402277001|0725525110|1150220|NUG|NUGEGODA BRANCH|300|107553|2013925|D|510|CREDIT|37953|109363|10176318|5919|0|0
JESS|123451234512346|0725525110|1150222|CMB|COLOMBO BRANCH|301|107554|1785443|D|510|CREDIT|37954|109365|10176321|5926|0|0
HERM|123451234512345|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|302|107555|1935378|D|510|CREDIT|37955|109367|10176324|5933|0|0
JESS|123451234512346|0725525110|1150223|NUG|NUGEGODA BRANCH|303|107556|2013166|C|556|DEPOSIT CASH - UTILITY|37956|109369|10176327|5940|0|0
HANA|123451234512341|0725525110|1150220|MAH|MAHARAGAMA BRANCH|304|107557|1922075|C|556|DEPOSIT CASH - UTILITY|37957|109371|10176330|5947|0|0
HANA|123451234512341|0725525110|1150224|CMB|COLOMBO BRANCH|305|107558|2086996|C|556|DEPOSIT CASH - UTILITY|37958|109373|10176333|5954|0|0
DIAM|032000601376001|0725525110|1150220|KOT|KOTTAWA SUPER BRANCH|306|107559|2106219|C|556|DEPOSIT CASH - UTILITY|37959|109375|10176336|5961|0|0
KTNS|123451234512340|0725525110|1150222|SHO|SEYLAN HEAD OFFICE|307|107560|1990057|C|556|DEPOSIT CASH - UTILITY|37960|109377|10176339|5968|0|0
DIAM|032000601376001|0725525110|1150225|MAH|MAHARAGAMA BRANCH|308|107561|1913792|C|556|DEPOSIT CASH - UTILITY|37961|109379|10176342|5975|0|0
MALS|703487034870348|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|309|107562|1938642|C|556|DEPOSIT CASH - UTILITY|37962|109381|10176345|5982|0|0
JESS|123451234512346|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|310|107563|2086241|C|556|DEPOSIT CASH - UTILITY|37963|109383|10176348|5989|0|0
HERM|123451234512345|0725525110|1150225|MAH|MAHARAGAMA BRANCH|311|107564|1939695|C|556|DEPOSIT CASH - UTILITY|37964|109385|10176351|5996|0|0
HERM|123451234512345|0725525110|1150223|NUG|NUGEGODA BRANCH|312|107565|1942578|C|556|DEPOSIT CASH - UTILITY|37965|109387|10176354|6003|0|0
DIAM|032000601376001|0725525110|1150224|SHO|SEYLAN HEAD OFFICE|313|107566|1983243|C|556|DEPOSIT CASH - UTILITY|37966|109389|10176357|6010|0|0
KTNS|123451234512340|0725525110|1150222|MAH|MAHARAGAMA BRANCH|314|107567|2064567|D|510|CREDIT|37967|109391|10176360|6017|0|0
DTV|032001402277001|0725525110|1150220|MAH|MAHARAGAMA BRANCH|315|107568|1986492|D|510|CREDIT|37968|109393|10176363|6024|0|0
MALS|703487034870348|0725525110|1150225|MAH|MAHARAGAMA BRANCH|316|107569|1954504|C|556|DEPOSIT CASH - UTILITY|37969|109395|10176366|6031|0|0
MALS|703487034870348|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|317|107570|2095049|C|556|DEPOSIT CASH - UTILITY|37970|109397|10176369|6038|0|0
HANA|123451234512341|0725525110|1150223|NUG|NUGEGODA BRANCH|318|107571|2003677|D|510|CREDIT|37971|109399|10176372|6045|0|0
DIAM|032000601376001|0725525110|1150220|CMB|COLOMBO BRANCH|319|107572|2162800|C|556|DEPOSIT CASH - UTILITY|37972|109401|10176375|6052|0|0
KTNS|123451234512340|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|320|107573|2062652|C|556|DEPOSIT CASH - UTILITY|37973|109403|10176378|6059|0|0
DIAM|032000601376001|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|321|107574|2017559|D|510|CREDIT|37974|109405|10176381|6066|0|0
HANA|123451234512341|0725525110|1150221|MAH|MAHARAGAMA BRANCH|322|107575|1872866|C|556|DEPOSIT CASH - UTILITY|37975|109407|10176384|6073|0|0
JESS|123451234512346|0725525110|1150221|SHO|SEYLAN HEAD OFFICE|323|107576|1847764|C|556|DEPOSIT CASH - UTILITY|37976|109409|10176387|6080|0|0
HANA|123451234512341|0725525110|1150221|NUG|NUGEGODA BRANCH|324|107577|2008127|D|510|CREDIT|37977|109411|10176390|6087|0|0
DIAM|032000601376001|0725525110|1150221|NUG|NUGEGODA BRANCH|325|107578|1936091|C|556|DEPOSIT CASH - UTILITY|37978|109413|10176393|6094|0|0
DIAM|032000601376001|0725525110|1150220|MAH|MAHARAGAMA BRANCH|326|107579|2033879|C|556|DEPOSIT CASH - UTILITY|37979|109415|10176396|6101|0|0
MALS|703487034870348|0725525110|1150220|KOT|KOTTAWA SUPER BRANCH|327|107580|2008868|C|556|DEPOSIT CASH - UTILITY|37980|109417|10176399|6108|0|0
MALS|703487034870348|0725525110|1150223|KOT|KOTTAWA SUPER BRANCH|328|107581|1929534|C|556|DEPOSIT CASH - UTILITY|37981|109419|10176402|6115|0|0
DTV|032001402277001|0725525110|1150221|KOT|KOTTAWA SUPER BRANCH|329|107582|2144302|D|510|CREDIT|37982|109421|10176405|6122|0|0
HANA|123451234512341|0725525110|1150220|NUG|NUGEGODA BRANCH|330|107583|1976558|D|510|CREDIT|37983|109423|10176408|6129|0|0
HERM|123451234512345|0725525110|1150221|CMB|COLOMBO BRANCH|331|107584|2072855|C|556|DEPOSIT CASH - UTILITY|37984|109425|10176411|6136|0|0
DIAM|032000601376001|0725525110|1150223|SHO|SEYLAN HEAD OFFICE|332|107585|2317410|C|556|DEPOSIT CASH - UTILITY|37985|109427|10176414|6143|0|0
HANA|123451234512341|0725525110|1150224|NUG|NUGEGODA BRANCH|333|107586|1854803|C|556|DEPOSIT CASH - UTILITY|37986|109429|10176417|6150|0|0
KTNS|123451234512340|0725525110|1150222|NUG|NUGEGODA BRANCH|334|107587|2015867|C|556|DEPOSIT CASH - UTILITY|37987|109431|10176420|6157|0|0
MALS|703487034870348|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|335|107588|1936388|C|556|DEPOSIT CASH - UTILITY|37988|109433|10176423|6164|0|0
HANA|123451234512341|0725525110|1150220|KOT|KOTTAWA SUPER BRANCH|336|107589|2112479|D|510|CREDIT|37989|109435|10176426|6171|0|0
HANA|123451234512341|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|337|107590|1740194|D|510|CREDIT|37990|109437|10176429|6178|0|0
MALS|703487034870348|0725525110|1150222|NUG|NUGEGODA BRANCH|338|107591|2095056|C|556|DEPOSIT CASH - UTILITY|37991|109439|10176432|6185|0|0
MALS|703487034870348|0725525110|1150221|KOT|KOTTAWA SUPER BRANCH|339|107592|2027061|D|510|CREDIT|37992|109441|10176435|6192|0|0
HERM|123451234512345|0725525110|1150220|SHO|SEYLAN HEAD OFFICE|340|107593|1989080|D|510|CREDIT|37993|109443|10176438|6199|0|0
HANA|123451234512341|0725525110|1150224|KOT|KOTTAWA SUPER BRANCH|341|107594|1946355|D|510|CREDIT|37994|109445|10176441|6206|0|0
HANA|123451234512341|0725525110|1150224|MAH|MAHARAGAMA BRANCH|342|107595|1816659|C|556|DEPOSIT CASH - UTILITY|37995|109447|10176444|6213|0|0
HERM|123451234512345|0725525110|1150222|MAH|MAHARAGAMA BRANCH|343|107596|2001711|D|510|CREDIT|37996|109449|10176447|6220|0|0
HERM|123451234512345|0725525110|1150224|CMB|COLOMBO BRANCH|344|107597|2014523|D|510|CREDIT|37997|109451|10176450|6227|0|0
HERM|123451234512345|0725525110|1150223|CMB|COLOMBO BRANCH|345|107598|1906054|C|556|DEPOSIT CASH - UTILITY|37998|109453|10176453|6234|0|0
DTV|032001402277001|0725525110|1150221|KOT|KOTTAWA SUPER BRANCH|346|107599|1933285|D|510|CREDIT|37999|109455|10176456|6241|0|0
HANA|123451234512341|0725525110|1150222|CMB|COLOMBO BRANCH|347|107600|2093346|C|556|DEPOSIT CASH - UTILITY|38000|109457|10176459|6248|0|0
HERM|123451234512345|0725525110|1150222|MAH|MAHARAGAMA BRANCH|348|107601|1972695|D|510|CREDIT|38001|109459|10176462|6255|0|0
HANA|123451234512341|0725525110|1150220|NUG|NUGEGODA BRANCH|349|107602|2077765|C|556|DEPOSIT CASH - UTILITY|38002|109461|10176465|6262|0|0
DIAM|032000601376001|0725525110|1150220|NUG|NUGEGODA BRANCH|350|107603|2006714|D|510|CREDIT|38003|109463|10176468|6269|0|0
KTNS|123451234512340|0725525110|1150220|MAH|MAHARAGAMA BRANCH|351|107604|2055163|D|510|CREDIT|38004|109465|10176471|6276|0|0
